Portfolio,Coin Name,Coin Symbol,Exchange,Pair,Type,Amount,Price,Price USD,Fee Percent,Fee Amount,Fee Currency,Date,Notes
Binance,Solana,SOL,Binance,TRX,Buy,0.00012935,749.9033629686896,72.63788473,,,,"12/15/2023, 7:00:57 PM",
Binance,Dogecoin,DOGE,Binance,SOL,Sell,0.5,0.00123168,0.08946662986424639,,,,"12/15/2023, 6:51:59 PM",
Binance,Solana,SOL,Binance,DOGE,Buy,0.00061584,811.899194595999,72.63788473,,,,"12/15/2023, 6:51:59 PM",
Binance,Dogecoin,DOGE,Binance,SOL,Sell,0.11,0.001230909090909091,0.08941063265856365,,,,"12/15/2023, 6:51:50 PM",
Binance,Solana,SOL,Binance,DOGE,Buy,0.0001354,812.407680945347,72.63788473,,,,"12/15/2023, 6:51:50 PM",
Binance,Dogecoin,DOGE,Binance,SOL,Sell,0.11,0.001231,0.08941723610263,,,,"12/15/2023, 6:51:40 PM",
Binance,Solana,SOL,Binance,DOGE,Buy,0.00013541,812.3476848090983,72.63788473,,,,"12/15/2023, 6:51:40 PM",
Binance,Dogecoin,DOGE,Binance,TRX,Sell,0.11,0.9225926363636364,0.09368435557804909,,,,"12/15/2023, 6:51:13 PM",
Binance,TRON,TRX,Binance,DOGE,Buy,0.10148519,1.0839019959464036,0.10154466,,,,"12/15/2023, 6:51:13 PM",
Binance,Dogecoin,DOGE,Binance,TRX,Sell,0.11,0.9226997272727273,0.09369523008800182,,,,"12/15/2023, 6:50:51 PM",
Binance,TRON,TRX,Binance,DOGE,Buy,0.10149697,1.083776195486427,0.10154466,,,,"12/15/2023, 6:50:51 PM",
Binance,1000SATS (Ordinals),1000SATS,Binance,DOGE,Sell,139.27,0.008141910677102033,0.0007572174778134344,,,,"12/15/2023, 6:45:10 PM",
Binance,Dogecoin,DOGE,Binance,1000SATS,Buy,1.1339239,122.82129338661967,0.09300243,,,,"12/15/2023, 6:45:10 PM",
Binance,Terra Luna Classic,LUNC,Binance,1000SATS,Sell,453.69732375,0.21968390550815983,0.0001841,,,,"12/15/2023, 6:44:02 PM",
Binance,1000SATS (Ordinals),1000SATS,Binance,LUNC,Buy,99.67,4.551994820407344,0.00064984,,,,"12/15/2023, 6:44:02 PM",
Binance,Terra Luna Classic,LUNC,Binance,1000SATS,Sell,100,0.21969999999999998,0.0001841,,,,"12/15/2023, 6:43:51 PM",
Binance,1000SATS (Ordinals),1000SATS,Binance,LUNC,Buy,21.97,4.551661356395084,0.00064984,,,,"12/15/2023, 6:43:51 PM",
Binance,Terra Luna Classic,LUNC,Binance,1000SATS,Sell,55,0.29963636363636365,0.0001841,,,,"12/14/2023, 8:13:11 AM",
Binance,1000SATS (Ordinals),1000SATS,Binance,LUNC,Buy,16.48,3.337378640776699,0.00064984,,,,"12/14/2023, 8:13:11 AM",
Binance,VeThor,VTHO,Binance,LUNC,Sell,45.8687564,14.06967747680205,0.002489066642421051,,,,"12/12/2023, 12:09:10 PM",
Binance,Terra Luna Classic,LUNC,Binance,VTHO,Buy,645.35860881,0.07107483463276187,0.00017691,,,,"12/12/2023, 12:09:10 PM",
Binance,BitTorrent,BTT,Binance,VTHO,Sell,82836.6,0.0005537257251021891,0.0000012995056806988217,,,,"12/12/2023, 5:17:23 AM",
Binance,VeThor,VTHO,Binance,BTT,Buy,45.8687564,,0.00234684,,,,"12/12/2023, 5:17:23 AM",
Binance,Terra Luna Classic,LUNC,Binance,BTT,Sell,88.04658019,,0.00017806249789790955,,,,"12/12/2023, 5:10:28 AM",
Binance,BitTorrent,BTT,Binance,LUNC,Buy,11040.7,0.007974728068872445,0.00000142,,,,"12/12/2023, 5:10:28 AM",
Binance,Terra Luna Classic,LUNC,Binance,BTT,Sell,150,,0.0001780254,,,,"12/12/2023, 5:10:18 AM",
Binance,BitTorrent,BTT,Binance,LUNC,Buy,18805.5,0.007976389885937624,0.00000142,,,,"12/12/2023, 5:10:18 AM",
Binance,Terra Luna Classic,LUNC,Binance,BTT,Sell,100,,0.00017821,,,,"12/12/2023, 5:09:42 AM",
Binance,BitTorrent,BTT,Binance,LUNC,Buy,12550,0.00796812749003984,0.00000142,,,,"12/12/2023, 5:09:42 AM",
Binance,Terra Luna Classic,LUNC,Binance,BTT,Sell,56,,0.0001777865357142857,,,,"12/12/2023, 5:09:05 AM",
Binance,BitTorrent,BTT,Binance,LUNC,Buy,7011.3,0.007987106528033317,0.00000142,,,,"12/12/2023, 5:09:05 AM",
Binance,Terra Luna Classic,LUNC,Binance,BTT,Sell,58,,0.00017799944827586204,,,,"12/12/2023, 5:08:47 AM",
Binance,BitTorrent,BTT,Binance,LUNC,Buy,7270.4,0.007977552816901408,0.00000142,,,,"12/12/2023, 5:08:47 AM",
Binance,Terra Luna Classic,LUNC,Binance,BTT,Sell,56,,0.0001779817857142857,,,,"12/12/2023, 5:08:32 AM",
Binance,BitTorrent,BTT,Binance,LUNC,Buy,7019,0.007978344493517595,0.00000142,,,,"12/12/2023, 5:08:32 AM",
Binance,Terra Luna Classic,LUNC,Binance,BTT,Sell,55,,0.00018029610909090909,,,,"12/12/2023, 4:52:29 AM",
Binance,BitTorrent,BTT,Binance,LUNC,Buy,6983.3,0.007875932582017098,0.00000142,,,,"12/12/2023, 4:52:29 AM",
Binance,Tether,USDT,Binance,BTT,Sell,0.01751326,,0.9856581812866364,,,,"12/12/2023, 4:20:52 AM",
Binance,BitTorrent,BTT,Binance,USDT,Buy,12156.4,0.000001440661709058603,0.00000142,,,,"12/12/2023, 4:20:52 AM",
Binance,BIDR,BIDR,Binance,USDT,Sell,274.11,0.00006389135748422166,0.00006376372555285687,,,,"12/12/2023, 4:15:19 AM",
Binance,Tether,USDT,Binance,BIDR,Buy,0.01751326,15651.569153886829,0.99800236,,,,"12/12/2023, 4:15:19 AM",
Binance,Terra Luna Classic,LUNC,Binance,BIDR,Sell,55,2.753818181818182,0.00017789665454545457,,,,"12/12/2023, 1:27:35 AM",
Binance,BIDR,BIDR,Binance,LUNC,Buy,151.46,0.3631321801135613,0.0000646,,,,"12/12/2023, 1:27:35 AM",
Binance,Dogecoin,DOGE,Binance,LUNC,Sell,1.28008499,530.384843603236,0.0938303826818485,,,,"12/12/2023, 1:26:51 AM",
Binance,Terra Luna Classic,LUNC,Binance,DOGE,Buy,678.93767722,0.0018854234091728083,0.00017691,,,,"12/12/2023, 1:26:51 AM",
Binance,Ethereum,ETH,Binance,DOGE,Sell,0.00005516,23206.761965192167,2184.5977781134407,,,,"12/12/2023, 1:17:06 AM",
Binance,Dogecoin,DOGE,Binance,ETH,Buy,1.28008499,0.00004309088883231105,0.09413626,,,,"12/12/2023, 1:17:06 AM",
Binance,BIDR,BIDR,Binance,ETH,Sell,1601,2.872579637726421e-8,0.00006392210426700261,,,,"12/12/2023, 1:13:33 AM",
Binance,Ethereum,ETH,Binance,BIDR,Buy,0.00004599,34811915.633833446,2225.25090088,,,,"12/12/2023, 1:13:33 AM",
Binance,BIDR,BIDR,Binance,ETH,Sell,160,2.86875e-8,0.00006383688521899499,,,,"12/12/2023, 1:13:20 AM",
Binance,Ethereum,ETH,Binance,BIDR,Buy,0.00000459,34858387.79956427,2225.25090088,,,,"12/12/2023, 1:13:20 AM",
Binance,BIDR,BIDR,Binance,ETH,Sell,160,2.8625e-8,0.00006369780703769,,,,"12/12/2023, 1:12:45 AM",
Binance,Ethereum,ETH,Binance,BIDR,Buy,0.00000458,34934497.816593885,2225.25090088,,,,"12/12/2023, 1:12:45 AM",
Binance,Ethereum,ETH,Binance,BIDR,Sell,0.000055,34426363.63636363,2223.9430909090906,,,,"12/12/2023, 1:11:35 AM",
Binance,BIDR,BIDR,Binance,ETH,Buy,1893.45,2.9047505875518236e-8,0.0000646,,,,"12/12/2023, 1:11:35 AM",
Binance,Terra Luna Classic,LUNC,Binance,ETH,Sell,690.20029212,7.968701350598322e-8,0.00017732359859262586,,,,"12/12/2023, 1:10:56 AM",
Binance,Ethereum,ETH,Binance,LUNC,Buy,0.000055,12549096.220363636,2225.25090088,,,,"12/12/2023, 1:10:56 AM",
Binance,Ethereum,ETH,Binance,LUNC,Sell,0.00005125,12394279.59785366,2192.672003656291,,,,"12/12/2023, 1:09:46 AM",
Binance,Terra Luna Classic,LUNC,Binance,ETH,Buy,635.20682939,8.068238190892287e-8,0.00017691,,,,"12/12/2023, 1:09:46 AM",
Binance,Dogecoin,DOGE,Binance,ETH,Sell,1.10299758,0.00004251142599968351,0.09459858900348918,,,,"12/12/2023, 1:08:57 AM",
Binance,Ethereum,ETH,Binance,DOGE,Buy,0.00004689,23523.087651951377,2225.25090088,,,,"12/12/2023, 1:08:57 AM",
Binance,BitTorrent,BTT,Binance,,Sent,90399.1,,0.00000142,,85172,bittorrent-2,"12/12/2023, 12:54:07 AM",
Binance,Shiba Inu,SHIB,Binance,BTT,Sell,1030.85,,0.000009353665421739342,,,,"12/12/2023, 12:51:42 AM",
Binance,BitTorrent,BTT,Binance,SHIB,Buy,6790.3,0.15181214379335226,0.00000142,,,,"12/12/2023, 12:51:42 AM",
Binance,BitTorrent,BTT,Binance,ETH,Sell,7100,6.140845070422535e-10,0.0000013664921025122253,,,,"12/11/2023, 11:20:12 PM",
Binance,Ethereum,ETH,Binance,BTT,Buy,0.00000436,,2225.25090088,,,,"12/11/2023, 11:20:12 PM",
Binance,BitTorrent,BTT,Binance,BIDR,Sell,7100,0.021154929577464787,0.0000013666084507042252,,,,"12/11/2023, 11:19:17 PM",
Binance,BIDR,BIDR,Binance,BTT,Buy,150.2,,0.0000646,,,,"12/11/2023, 11:19:17 PM",
Binance,BitTorrent,BTT,Binance,LUNC,Sell,7100,0.007745558130985915,0.0000013702666889527184,,,,"12/11/2023, 11:17:34 PM",
Binance,Terra Luna Classic,LUNC,Binance,BTT,Buy,54.99346273,,0.00017691,,,,"12/11/2023, 11:17:34 PM",
Binance,BitTorrent,BTT,Binance,DOGE,Sell,7100,0.000014506701408450706,0.0000013656066155282818,,,,"12/11/2023, 11:17:03 PM",
Binance,Dogecoin,DOGE,Binance,BTT,Buy,0.10299758,,0.09413626,,,,"12/11/2023, 11:17:03 PM",
Binance,BitTorrent,BTT,Binance,SHIB,Sell,7100,0.1451901408450704,0.0000013807582394366194,,,,"12/11/2023, 11:16:04 PM",
Binance,Shiba Inu,SHIB,Binance,BTT,Buy,1030.85,,0.00000951,,,,"12/11/2023, 11:16:04 PM",
Binance,Shiba Inu,SHIB,Binance,BTT,Sell,29709.8,,0.000009076151842153094,,,,"12/11/2023, 12:25:43 PM",
Binance,BitTorrent,BTT,Binance,SHIB,Buy,204280.8,0.1454360860149363,0.00000132,,,,"12/11/2023, 12:25:43 PM",
Binance,Terra Luna Classic,LUNC,Binance,SHIB,Sell,728.96703007,19.25986967977387,0.00019876185509526634,,,,"12/11/2023, 12:00:24 AM",
Binance,Shiba Inu,SHIB,Binance,LUNC,Buy,14039.81,0.05192143127791615,0.00001032,,,,"12/11/2023, 12:00:24 AM",
Binance,FUNToken,FUN,Binance,SHIB,Sell,2.07769514,490.66389980582045,0.005063651445996067,,,,"12/11/2023, 12:00:11 AM",
Binance,Shiba Inu,SHIB,Binance,FUN,Buy,1019.45,0.0020380549708175974,0.00001032,,,,"12/11/2023, 12:00:11 AM",
Binance,TerraClassicUSD,USTC,Binance,SHIB,Sell,2.05729496,4669.578347676505,0.04819004854802152,,,,"12/10/2023, 11:59:53 PM",
Binance,Shiba Inu,SHIB,Binance,USTC,Buy,9606.7,0.00021415209801492707,0.00001032,,,,"12/10/2023, 11:59:53 PM",
Binance,BIDR,BIDR,Binance,SHIB,Sell,313.36,6.220959918304825,0.00006420030635690579,,,,"12/10/2023, 11:58:17 PM",
Binance,Shiba Inu,SHIB,Binance,BIDR,Buy,1949.4,0.16074689648096852,0.00001032,,,,"12/10/2023, 11:58:17 PM",
Binance,Akropolis,AKRO,Binance,BIDR,Sell,1.33594673,115.5061025524573,0.007467469530016365,,,,"12/10/2023, 11:57:41 PM",
Binance,BIDR,BIDR,Binance,AKRO,Buy,154.31,0.008657551228047438,0.00006465,,,,"12/10/2023, 11:57:41 PM",
Binance,Terra Luna Classic,LUNC,Binance,SHIB,Sell,100,19.3112,0.00019929158399999998,,,,"12/10/2023, 11:54:32 PM",
Binance,Shiba Inu,SHIB,Binance,LUNC,Buy,1931.12,0.051783421019926265,0.00001032,,,,"12/10/2023, 11:54:32 PM",
Binance,Dogecoin,DOGE,Binance,LUNC,Sell,1.5505072,502.81162001053593,0.10088412343891393,,,,"12/10/2023, 11:51:50 PM",
Binance,Terra Luna Classic,LUNC,Binance,DOGE,Buy,779.61303707,0.001988816407980082,0.00020064,,,,"12/10/2023, 11:51:50 PM",
Binance,Terra Luna Classic,LUNC,Binance,DOGE,Sell,600,0.0019587526,0.0001995714261562,,,,"12/10/2023, 11:49:14 PM",
Binance,Dogecoin,DOGE,Binance,LUNC,Buy,1.17525156,510.5289968728057,0.101887,,,,"12/10/2023, 11:49:14 PM",
Binance,Terra Luna Classic,LUNC,Binance,USTC,Sell,500,0.00411458992,0.0001989822680114864,,,,"12/10/2023, 5:29:14 PM",
Binance,TerraClassicUSD,USTC,Binance,LUNC,Buy,2.05729496,243.0375856265161,0.04836017,,,,"12/10/2023, 5:29:14 PM",
Binance,Terra Luna Classic,LUNC,Binance,FUN,Sell,54,0.038475835925925926,0.0001972883115354185,,,,"12/10/2023, 11:42:22 AM",
Binance,FUNToken,FUN,Binance,LUNC,Buy,2.07769514,25.990338505580755,0.00512759,,,,"12/10/2023, 11:42:22 AM",
Binance,Terra Luna Classic,LUNC,Binance,SHIB,Sell,60,19.388666666666666,0.00019388666666666666,,,,"12/10/2023, 11:40:24 AM",
Binance,Shiba Inu,SHIB,Binance,LUNC,Buy,1163.32,0.05157652236701853,0.00001,,,,"12/10/2023, 11:40:24 AM",
Binance,Terra Luna Classic,LUNC,Binance,BIDR,Sell,53,3.0198113207547173,0.00019553278301886795,,,,"12/10/2023, 11:39:12 AM",
Binance,BIDR,BIDR,Binance,LUNC,Buy,160.05,0.331146516713527,0.00006475,,,,"12/10/2023, 11:39:12 AM",
Binance,Terra Luna Classic,LUNC,Binance,DOGE,Sell,600,0.0019659033,0.000193689010591794,,,,"12/10/2023, 11:36:29 AM",
Binance,Dogecoin,DOGE,Binance,LUNC,Buy,1.17954198,508.6720186084433,0.09852418,,,,"12/10/2023, 11:36:29 AM",
Binance,Terra Luna Classic,LUNC,Binance,AKRO,Sell,53,0.0252065420754717,0.00021196609742479437,,,,"12/10/2023, 11:33:06 AM",
Binance,Akropolis,AKRO,Binance,LUNC,Buy,1.33594673,39.67224052414125,0.00840917,,,,"12/10/2023, 11:33:06 AM",
Binance,Terra Luna Classic,LUNC,Binance,DOGE,Sell,53,0.0019443432075471698,0.00019156482016215471,,,,"12/10/2023, 11:32:23 AM",
Binance,Dogecoin,DOGE,Binance,LUNC,Buy,0.10305019,514.3124918061771,0.09852418,,,,"12/10/2023, 11:32:23 AM",
Binance,Tether,USDT,Binance,LUNC,Sell,0.09731296,5311.159643073235,0.9568585212960741,,,,"12/10/2023, 11:17:38 AM",
Binance,Terra Luna Classic,LUNC,Binance,USDT,Buy,516.8446659,0.0001882827983346708,0.00018016,,,,"12/10/2023, 11:17:38 AM",
Binance,TRON,TRX,Binance,LUNC,Sell,1.01344819,567.2748473900772,0.10220023650579631,,,,"12/10/2023, 11:17:16 AM",
Binance,Terra Luna Classic,LUNC,Binance,TRX,Buy,574.90366732,0.0017628139245038066,0.00018016,,,,"12/10/2023, 11:17:16 AM",
Binance,Akropolis,AKRO,Binance,LUNC,Sell,2.74294374,40.67123715049292,0.007327330085032805,,,,"12/10/2023, 11:16:43 AM",
Binance,Terra Luna Classic,LUNC,Binance,AKRO,Buy,111.55891534,0.02458740058237644,0.00018016,,,,"12/10/2023, 11:16:43 AM",
Binance,Dogecoin,DOGE,Binance,USDT,Sell,1,0.09731296,0.09708340553926721,,,,"12/10/2023, 10:32:58 AM",
Binance,Tether,USDT,Binance,DOGE,Buy,0.09731296,10.276123550244488,0.99764107,,,,"12/10/2023, 10:32:58 AM",
Binance,Terra Luna Classic,LUNC,Binance,TRX,Sell,600,0.0016890803166666668,0.00018011413368277266,,,,"12/10/2023, 8:50:33 AM",
Binance,TRON,TRX,Binance,LUNC,Buy,1.01344819,592.0381583591362,0.10663444,,,,"12/10/2023, 8:50:33 AM",
Binance,Terra Luna Classic,LUNC,Binance,AKRO,Sell,110,0.02493585218181818,0.00020968982009177998,,,,"12/10/2023, 8:47:30 AM",
Binance,Akropolis,AKRO,Binance,LUNC,Buy,2.74294374,40.10290054290359,0.00840917,,,,"12/10/2023, 8:47:30 AM",
Binance,Terra Luna Classic,LUNC,Binance,DOGE,Sell,600,0.0018211057833333333,0.00017942295399617434,,,,"12/10/2023, 8:09:06 AM",
Binance,Dogecoin,DOGE,Binance,LUNC,Buy,1.09266347,549.1169206928827,0.09852418,,,,"12/10/2023, 8:09:06 AM",
Binance,Ethereum,ETH,Binance,LUNC,Sell,0.00016716,12736580.189279733,2294.622286900637,,,,"12/10/2023, 8:01:23 AM",
Binance,Terra Luna Classic,LUNC,Binance,ETH,Buy,2129.04674444,7.851401122898682e-8,0.00018016,,,,"12/10/2023, 8:01:23 AM",
Binance,Shiba Inu,SHIB,Binance,ETH,Sell,1929.6,4.3169568822553895e-9,0.000010106551592582503,,,,"12/10/2023, 7:33:04 AM",
Binance,Ethereum,ETH,Binance,SHIB,Buy,0.00000833,231644657.86314526,2341.12868584,,,,"12/10/2023, 7:33:04 AM",
Binance,Terra Luna Classic,LUNC,Binance,ETH,Sell,1287.28294668,7.654105902211811e-8,0.00017919246892125323,,,,"12/10/2023, 7:32:52 AM",
Binance,Ethereum,ETH,Binance,LUNC,Buy,0.00009853,13064883.25058358,2341.12868584,,,,"12/10/2023, 7:32:52 AM",
Binance,Akropolis,AKRO,Binance,ETH,Sell,19.0681497,0.0000031502794421631795,0.007375209570460253,,,,"12/10/2023, 7:32:41 AM",
Binance,Ethereum,ETH,Binance,AKRO,Buy,0.00006007,317432.15748293657,2341.12868584,,,,"12/10/2023, 7:32:41 AM",
Binance,Ethereum,ETH,Binance,LUNC,Sell,0.0001,12872829.466799999,2319.168956738688,,,,"12/10/2023, 7:29:46 AM",
Binance,Terra Luna Classic,LUNC,Binance,ETH,Buy,1287.28294668,7.768299910902073e-8,0.00018016,,,,"12/10/2023, 7:29:46 AM",
Binance,Terra Luna Classic,LUNC,Binance,ETH,Sell,1313.91138179,7.62836835034127e-8,0.00017858991971137904,,,,"12/10/2023, 7:25:37 AM",
Binance,Ethereum,ETH,Binance,LUNC,Buy,0.00010023,13108963.20253417,2341.12868584,,,,"12/10/2023, 7:25:37 AM",
Binance,Terra Luna Classic,LUNC,Binance,SHIB,Sell,55,17.506363636363638,0.0001750636363636364,,,,"12/10/2023, 7:20:17 AM",
Binance,Shiba Inu,SHIB,Binance,LUNC,Buy,962.85,0.05712208547541153,0.00001,,,,"12/10/2023, 7:20:17 AM",
Binance,Terra Luna Classic,LUNC,Binance,AKRO,Sell,54,0.022659130185185186,0.00019054447777935372,,,,"12/10/2023, 3:21:16 AM",
Binance,Akropolis,AKRO,Binance,LUNC,Buy,1.22359303,44.13232069489641,0.00840917,,,,"12/10/2023, 3:21:16 AM",
Binance,EUR,EUR,Binance,AKRO,Sell,0.09240497,131.95916009712465,1.1096670103139379,,,,"12/10/2023, 3:20:36 AM",
Binance,Akropolis,AKRO,Binance,EUR,Buy,12.19368223,0.007578102189071069,0.00840917,,,,"12/10/2023, 3:20:36 AM",
Binance,Terra Luna Classic,LUNC,Binance,AKRO,Sell,250,0.02260349776,0.00019007665525845921,,,,"12/10/2023, 3:18:34 AM",
Binance,Akropolis,AKRO,Binance,LUNC,Buy,5.65087444,44.240940522472485,0.00840917,,,,"12/10/2023, 3:18:34 AM",
Binance,Dogecoin,DOGE,Binance,LUNC,Sell,0.83922975,534.5700184603799,0.09630813452582204,,,,"12/10/2023, 3:15:42 AM",
